experiment_group,experiment_name,AUM,net_annual_return,net_vol,net_sharpe,max_drawdown,gross_sharpe,commission_drag,slippage_drag,borrow_drag,average_daily_turnover,average_gross_exposure_used,cap_binding_days,average_long_names,average_short_names,IC_mean,IC_tstat,worst_12m_return,notes
D_short_leg,exclude_tier_b_and_c_shorts,1000000000.0,-0.004562958785559901,0.026168913295727184,-0.16167603454381194,-0.27397750082997285,0.7352109507482605,0.2202313297269025,0.6592588085073295,0.017396847057840392,0.4555483655251894,0.2277741827625947,3773,24.916534181240063,24.916534181240063,0.027312156387015896,8.362961872298367,-0.20405822345891023,
D_short_leg,downweight_tier_b_c_shorts_50pct,50000000.0,0.018701962191356447,0.0559539253826108,0.3591357708998662,-0.308607436738519,2.2139020068707036,0.4251462581844099,1.2759135566464717,0.15370642113995575,1.88897152702726,0.94448576351363,3765,24.916534181240063,24.916534181240063,0.027312156387015896,8.362961872298367,-0.17044016181549682,
D_short_leg,downweight_tier_b_c_shorts_50pct,250000000.0,0.015410598536331754,0.0451677276712985,0.3611589390396551,-0.24719522864104293,1.5288921984386783,0.2730771359091466,0.8209709740768176,0.07368514941305898,0.9820408640644681,0.49102043203223406,3773,24.916534181240063,24.916534181240063,0.027312156387015896,8.362961872298367,-0.1570883629668941,
D_short_leg,downweight_tier_b_c_shorts_50pct,1000000000.0,-0.0007361353139402338,0.01840003995443451,-0.03081883661757503,-0.17744840150859031,0.7858834966242607,0.19244351195926546,0.5758864227566295,0.04837239852594084,0.2795024107539199,0.13975120537695995,3773,24.916534181240063,24.916534181240063,0.027312156387015896,8.362961872298367,-0.1512504012898913,
D_short_leg,expand_short_basket_reduce_concentration,50000000.0,-0.007758960686675587,0.05382849999524927,-0.11777876273009473,-0.3222129809611458,1.9449519044662444,0.46806291272309264,1.4041882286713725,0.190479525801874,1.9993881514565452,0.9996940757282726,1761,24.916534181240063,50.28272390037096,0.027312156387015896,8.362961872298367,-0.16497725855875378,
D_short_leg,expand_short_basket_reduce_concentration,250000000.0,0.00030675363054810667,0.052456388247228355,0.03206827255333184,-0.3103177585381396,1.7202248785550203,0.38559641881681506,1.1571897356308807,0.14537045155399272,1.6057643299263133,0.8028821649631567,3773,24.916534181240063,50.28272390037096,0.027312156387015896,8.362961872298367,-0.17850845850611907,
D_short_leg,expand_short_basket_reduce_concentration,1000000000.0,-0.004608779712289235,0.03406367218466486,-0.11859161284528374,-0.30324146731000257,0.9114783018702632,0.2369739644172636,0.710700042489805,0.08239590780847841,0.639769612155139,0.3198848060775695,3773,24.916534181240063,50.28272390037096,0.027312156387015896,8.362961872298367,-0.19609423642490897,
E_target_transform,raw_overnight_return,50000000.0,0.03994569149925575,0.06103809184428606,0.6722467170029932,-0.13818749944266362,2.5037159010951666,0.4122805723478531,1.236880893277749,0.18230771846657123,1.9971826583035814,0.9985913291517907,3450,24.916534181240063,24.916534181240063,0.028080687948834678,8.38198775258504,-0.13805341670659055,
E_target_transform,raw_overnight_return,250000000.0,0.03907313787469979,0.057765407694207196,0.6924135888125785,-0.11877140196510261,2.025476474031001,0.30478312833571564,0.9162160737299843,0.11206368315272253,1.4028432715218846,0.7014216357609423,3773,24.916534181240063,24.916534181240063,0.028080687948834678,8.38198775258504,-0.11051319712047103,
E_target_transform,raw_overnight_return,1000000000.0,0.01952575027123249,0.03296224533540028,0.6031299731578667,-0.09788319672814849,1.4255706274650393,0.1896088639830964,0.5708699556024065,0.06196183472166972,0.4997927991430478,0.2498963995715239,3773,24.916534181240063,24.916534181240063,0.028080687948834678,8.38198775258504,-0.09383272439976154,
E_target_transform,cross_sectional_rank_target,50000000.0,0.014369719691830873,0.056704118093749645,0.2799713372974793,-0.3070485692094844,2.2404767640788714,0.4430794451157527,1.329286700214149,0.18813928145149034,1.9938182617790163,0.9969091308895082,3590,24.916534181240063,24.916534181240063,0.027312156387015896,8.362961872298367,-0.16586342462997583,Current baseline target.
E_target_transform,cross_sectional_rank_target,250000000.0,0.01686856911883905,0.04709857988743908,0.37871258524958523,-0.24577080487154135,1.7285964663082292,0.3089594780428968,0.9284694077699691,0.11245499524577801,1.157850272817945,0.5789251364089725,3773,24.916534181240063,24.916534181240063,0.027312156387015896,8.362961872298367,-0.1297698772435233,Current baseline target.
E_target_transform,cross_sectional_rank_target,1000000000.0,-0.0017618114912920646,0.021720529121737647,-0.07029689165788992,-0.20183588060836244,0.8038635303471164,0.20124087268638147,0.6021781302811888,0.0707414190374361,0.3450035092554944,0.1725017546277472,3773,24.916534181240063,24.916534181240063,0.027312156387015896,8.362961872298367,-0.17834588253313577,Current baseline target.
E_target_transform,demeaned_overnight_return,50000000.0,0.045045649536318066,0.06127466954265637,0.7497620057352811,-0.13818749944266362,2.5607872250442867,0.41085677733178594,1.2326000492487594,0.16756839272846036,1.9979676627086942,0.9989838313543471,3387,24.916534181240063,24.916534181240063,0.02689481649387858,7.811144451190227,-0.13805341670659055,
E_target_transform,demeaned_overnight_return,250000000.0,0.041952330042772434,0.055815196943502614,0.7642279785242042,-0.10186483004750502,2.0561638943364735,0.2978301668710899,0.8954299694518677,0.09867577948931172,1.3249478578731673,0.6624739289365836,3773,24.916534181240063,24.916534181240063,0.02689481649387858,7.811144451190227,-0.10090323942890167,
E_target_transform,demeaned_overnight_return,1000000000.0,0.021203651224473097,0.030863181801999533,0.6952605717598273,-0.0553890371470408,1.4957163791077221,0.1857157159538485,0.5602645101051698,0.05447558128887664,0.46071748325325307,0.23035874162662653,3773,24.916534181240063,24.916534181240063,0.02689481649387858,7.811144451190227,-0.05006668228719979,
E_target_transform,winsorised_overnight_return,50000000.0,0.042020249752764416,0.06107260911488019,0.7045385069919444,-0.13818749944266362,2.5232055648753295,0.411996548510706,1.236023482895635,0.17064702647704422,1.9968891904730441,0.9984445952365221,3482,24.916534181240063,24.916534181240063,0.02804574052454267,8.293188986946426,-0.13805341670659055,
E_target_transform,winsorised_overnight_return,250000000.0,0.04328388739521838,0.05767594002304636,0.7635284695172673,-0.11336838049693665,2.115588428461599,0.31084915637069055,0.9345236009757729,0.10668720159786815,1.42882565253548,0.71441282626774,3773,24.916534181240063,24.916534181240063,0.02804574052454267,8.293188986946426,-0.10090323942890167,
E_target_transform,winsorised_overnight_return,1000000000.0,0.017840989053634404,0.0307224613841813,0.5909668859277053,-0.09277531490380153,1.468660498229984,0.20309147497393032,0.6112311828273106,0.0633709545010378,0.4983363862882169,0.24916819314410846,3773,24.916534181240063,24.916534181240063,0.02804574052454267,8.293188986946426,-0.0806740498030486,
E_target_transform,volatility_scaled_overnight_return,50000000.0,0.04299204703485371,0.05106639721479896,0.8498947231965666,-0.15498945830775857,3.0711707251935665,0.49315528798577324,1.4795206075081244,0.24860010650310227,1.9980829280783774,0.9990414640391887,3464,24.916534181240063,24.916534181240063,0.02816802648069744,9.46459597093671,-0.1501312803312499,
E_target_transform,volatility_scaled_overnight_return,250000000.0,0.039313875714648505,0.049002429630006346,0.8114787674891382,-0.10186483004750502,2.426777474051951,0.36062756861413847,1.0843779321292029,0.1702932058194715,1.4085358042538514,0.7042679021269257,3773,24.916534181240063,24.916534181240063,0.02816802648069744,9.46459597093671,-0.10090323942890167,
E_target_transform,volatility_scaled_overnight_return,1000000000.0,0.00671183376869533,0.026437133039650982,0.26628490691030154,-0.16059716278565506,1.2391840117899335,0.21837774685612032,0.6544138638148932,0.10010749420861847,0.45644792963047287,0.22822396481523644,3773,24.916534181240063,24.916534181240063,0.02816802648069744,9.46459597093671,-0.1426654749054851,
